id,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2959,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,20.3,2092,0
2960,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,1,20.3,2067,0
2961,0,0,0,0,12,0,1,0,0,2,2,2,2,2,1,0,2,60.65,2740,0
2962,0,0,0,0,22,1,0,1,0,2,0,0,0,2,0,1,3,84.3,861,1
2963,1,0,0,0,37,1,0,2,1,1,1,1,1,1,1,0,1,20.15,2825,0
2964,1,0,1,1,22,1,0,0,2,0,2,2,2,0,1,1,0,67.5,585,1
2965,0,0,1,1,22,1,0,2,1,1,1,1,1,1,0,0,3,19.9,1844,0
2966,0,0,0,1,22,1,0,2,1,1,1,1,1,1,0,1,2,20.55,2075,0
2967,1,0,0,0,22,1,2,1,0,2,0,0,2,2,0,1,2,100.65,1277,0
2968,1,0,0,0,22,1,2,0,2,2,2,0,0,0,0,0,3,65.05,469,0
2969,1,0,0,1,22,1,0,1,0,2,2,0,2,0,0,1,2,89.4,1008,1
2970,0,0,1,1,22,1,2,1,0,0,0,0,0,0,0,1,0,75.8,658,0
2971,0,1,1,0,22,1,2,2,1,1,1,1,1,1,1,0,0,25.6,2306,0
2972,1,0,0,1,22,1,0,2,1,1,1,1,1,1,0,0,1,20.15,1943,0
2973,1,0,1,1,22,1,0,1,2,0,0,0,0,0,0,0,0,75.0,617,0
2974,0,0,0,0,22,1,0,0,0,2,2,0,2,0,1,0,0,65.25,485,0
2975,1,0,1,1,26,1,2,0,0,0,2,2,2,2,1,1,1,82.0,1057,0
2976,1,1,0,0,22,1,2,1,0,0,0,2,2,0,0,1,0,90.5,927,1
2977,1,0,1,0,22,1,0,0,2,0,0,0,2,0,1,1,0,59.75,401,0
2978,0,0,0,0,22,1,0,2,1,1,1,1,1,1,0,1,3,20.05,2080,0
2979,0,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,84.45,2784,1
2980,0,0,0,1,22,1,2,1,0,0,0,0,0,2,0,1,2,84.75,830,0
2981,0,0,0,1,22,0,1,0,0,0,2,0,2,2,1,1,1,49.45,37,0
2982,0,0,0,0,22,1,0,0,2,0,0,0,0,0,0,1,2,49.8,53,0
2983,1,0,0,0,22,1,0,1,0,0,0,0,0,0,0,1,3,69.7,526,0
2984,0,0,0,0,22,1,2,0,2,0,0,2,0,0,0,1,3,59.05,275,0
2985,1,0,1,0,22,1,2,1,0,0,0,0,0,2,0,1,2,85.1,876,1
2986,1,0,1,0,22,1,0,1,0,0,2,0,2,0,0,1,0,87.0,859,0
2987,0,0,0,0,22,1,2,2,1,1,1,1,1,1,2,0,3,26.25,2440,0
2988,0,0,1,0,22,1,2,0,2,0,0,2,2,2,0,1,2,79.2,758,1
2989,1,0,0,0,22,1,2,1,0,2,0,0,0,0,0,1,2,79.35,745,1
2990,1,0,0,0,64,1,2,0,2,2,2,2,2,0,1,0,2,81.25,2338,0
2991,1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,3,20.15,1912,0
2992,0,0,1,0,22,1,0,1,0,0,0,0,0,0,0,1,2,69.25,596,1
2993,0,1,0,0,22,1,0,2,1,1,1,1,1,1,1,1,3,20.05,1900,0
2994,1,0,0,0,22,1,2,2,1,1,1,1,1,1,0,1,1,24.85,2157,0
2995,1,0,0,0,22,1,0,0,0,2,0,2,0,0,1,1,1,55.15,216,1
2996,0,1,0,0,22,1,0,0,2,0,2,2,0,2,0,1,3,69.75,586,0
2997,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,19.6,1920,0
2998,1,0,1,0,22,1,0,2,1,1,1,1,1,1,0,1,0,20.45,2082,0
2999,0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,76.0,796,0
3000,0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,0,20.85,2017,0
3001,1,0,1,0,22,1,2,1,2,0,0,2,2,0,0,0,1,95.9,1155,0
3002,0,1,1,1,22,1,2,1,0,0,0,0,2,0,0,0,0,85.35,963,0
3003,1,0,0,0,22,1,2,2,1,1,1,1,1,1,2,0,3,25.25,2354,0
3004,1,0,1,1,22,1,0,1,0,2,2,0,2,2,1,1,3,100.05,1064,0
3005,1,0,0,0,22,0,1,0,0,2,2,0,0,2,1,1,0,43.75,3036,1
3006,1,1,0,0,22,1,2,1,0,0,0,0,2,2,0,1,2,96.7,1056,1
3007,1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,0,20.85,2687,0
3008,0,0,1,0,12,1,0,0,2,0,0,2,0,0,0,0,0,54.2,2613,0
3009,0,0,0,0,22,1,0,1,0,0,0,0,2,2,0,0,2,89.25,922,1
3010,1,0,0,0,22,1,2,1,0,2,0,0,0,0,0,1,3,78.85,641,0
3011,1,0,1,0,22,1,0,0,2,0,0,2,0,0,1,1,1,56.25,320,0
3012,0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,1,3,19.25,1881,0
3013,1,0,0,1,8,0,1,0,2,0,0,2,0,2,2,1,3,44.55,1670,0
3014,1,0,1,1,22,1,0,0,0,0,0,2,0,0,0,1,2,51.1,254,0
3015,0,0,1,1,22,1,0,1,0,2,0,0,0,2,0,0,2,83.3,852,1
3016,1,0,0,0,22,0,1,0,0,0,2,2,2,2,2,0,0,56.75,336,0
3017,1,0,0,0,22,1,2,1,2,0,0,0,2,2,0,1,0,101.35,1210,1
3018,0,1,0,0,22,1,0,1,2,2,0,0,0,0,0,0,2,81.7,834,0
3019,0,1,1,0,22,1,2,0,2,2,0,2,0,0,0,1,3,63.55,407,0
3020,0,0,0,0,10,1,0,0,0,0,0,2,0,2,0,1,3,60.95,2482,0
3021,1,0,0,0,22,1,2,1,2,0,0,0,2,2,0,1,2,100.75,1066,1
3022,1,0,1,1,51,1,2,2,1,1,1,1,1,1,1,1,3,23.95,237,0
3023,1,1,1,1,22,0,1,0,2,0,0,0,0,2,0,0,3,40.05,3005,1
3024,1,0,0,1,62,1,0,0,2,2,0,0,0,0,1,0,0,56.15,1691,0
3025,1,0,0,0,22,1,0,1,0,2,2,2,0,2,0,1,0,94.95,1083,0
3026,0,0,1,1,22,1,0,1,0,0,0,0,0,2,0,1,2,80.15,804,0
3027,1,0,0,1,22,1,2,1,0,2,0,0,2,0,0,1,1,89.1,950,0
3028,1,0,0,0,22,1,2,0,2,0,0,0,0,0,0,1,2,54.45,141,1
3029,1,1,1,0,22,1,0,1,0,0,0,0,2,2,0,1,0,89.75,944,0
3030,1,0,0,0,22,1,0,0,2,0,0,2,0,0,0,0,3,55.1,274,0
3031,1,1,1,0,23,1,2,1,0,2,2,0,2,2,0,1,2,104.45,1110,0
3032,0,0,1,1,23,1,0,1,2,2,0,2,0,0,0,0,3,84.4,942,0
3033,0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,44.95,3162,0
3034,0,0,1,1,23,1,0,2,1,1,1,1,1,1,2,0,0,20.4,2102,0
3035,0,0,0,0,65,0,1,0,2,0,2,2,2,2,2,0,1,59.95,1822,0
3036,1,0,0,0,3,1,0,1,0,0,0,0,2,2,0,0,3,90.7,1242,0
3037,1,0,0,1,23,1,0,2,1,1,1,1,1,1,1,0,3,19.8,2062,0
3038,0,1,0,0,23,1,0,1,0,2,0,0,2,2,0,1,2,94.75,1202,1
3039,0,0,1,1,23,1,0,2,1,1,1,1,1,1,2,1,3,19.65,2022,0
3040,1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,103.95,2760,0
3041,1,0,1,1,23,1,0,2,1,1,1,1,1,1,1,1,1,20.0,1990,0
3042,0,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.2,2808,1
3043,0,0,1,1,23,1,2,1,2,0,0,0,0,0,1,0,1,81.85,827,0
3044,1,0,1,1,23,1,0,2,1,1,1,1,1,1,2,0,1,19.6,1933,0
3045,1,1,0,0,23,0,1,0,0,0,0,0,0,2,0,1,0,34.65,2794,0
3046,0,0,1,1,23,1,0,1,0,2,2,2,0,0,0,0,2,83.8,918,1
3047,1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,59.95,439,0
3048,0,0,1,1,23,1,0,0,2,2,0,2,0,0,1,1,3,57.75,306,0
3049,0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,0,3,23.85,2478,0
3050,1,1,1,0,23,1,0,2,1,1,1,1,1,1,1,1,2,20.75,2125,0
3051,1,0,0,0,23,1,2,1,0,0,0,2,2,0,0,1,2,90.6,947,1
3052,1,0,1,0,23,1,2,1,2,2,2,0,2,0,0,1,2,99.25,1111,1
3053,0,0,0,0,23,1,2,1,2,0,0,0,2,0,0,1,0,90.05,1099,1
3054,1,0,0,0,23,1,2,1,0,0,2,2,2,2,0,1,3,104.05,1307,1
3055,0,0,1,1,23,1,0,0,2,2,2,2,0,0,1,1,3,66.25,574,0
3056,0,1,0,0,23,1,0,1,2,0,0,0,0,0,0,1,0,75.4,683,0
3057,1,0,1,1,23,1,0,0,2,0,0,2,0,0,1,0,1,57.2,462,0
3058,0,1,1,0,23,1,0,1,2,0,0,0,2,2,0,1,2,95.1,1218,0
3059,0,0,0,0,23,1,0,2,1,1,1,1,1,1,1,1,1,19.65,2101,0
3060,1,1,1,0,23,1,0,1,0,0,0,0,2,2,0,1,2,90.45,1075,0
3061,0,0,0,0,23,1,2,1,0,2,0,0,2,2,0,1,1,98.7,1163,0
3062,0,0,0,0,11,1,0,0,2,0,2,0,0,2,0,0,0,64.05,2712,0
3063,0,0,1,0,23,1,0,0,0,0,2,2,0,0,0,0,2,54.25,245,0
3064,0,1,1,0,43,1,2,1,0,0,2,2,2,2,1,1,2,107.55,2031,1
3065,1,0,0,0,23,1,0,2,1,1,1,1,1,1,1,0,3,20.45,2115,0
3066,0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,1,0,20.3,2081,0
3067,1,0,0,0,23,1,0,1,0,2,0,0,2,2,0,0,3,95.3,1119,0
3068,1,0,1,1,23,0,1,0,0,0,0,2,0,0,0,1,0,30.35,2572,0
3069,1,0,1,1,60,1,0,1,0,2,2,0,2,0,1,0,2,90.95,2298,1
3070,0,0,0,0,23,1,2,0,2,0,0,0,0,0,0,0,2,54.4,271,0
3071,0,1,0,0,6,0,1,0,0,0,0,0,2,2,0,1,2,44.4,1391,0
3072,0,0,0,0,23,1,2,2,1,1,1,1,1,1,1,0,1,24.8,2462,0
3073,0,0,1,0,23,1,0,0,2,0,2,2,0,2,1,1,0,68.75,718,0
3074,0,0,1,1,70,1,2,1,2,2,2,0,2,2,1,1,1,108.15,2856,0
3075,0,0,0,0,23,1,2,0,0,0,0,2,2,2,1,1,3,73.75,772,0
3076,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,1,3,19.45,2601,0
3077,0,0,0,0,23,1,2,1,0,0,0,0,0,0,0,0,0,75.6,773,1
3078,1,0,0,0,23,1,0,2,1,1,1,1,1,1,1,0,0,20.15,1860,0
3079,0,0,1,0,35,1,0,1,0,0,0,0,0,0,0,1,2,70.3,1278,1
3080,0,0,0,0,23,1,0,1,0,2,0,2,0,0,0,1,3,79.1,797,0
3081,1,0,1,0,23,1,2,1,0,2,2,0,0,0,0,0,2,84.25,965,0
3082,0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,1,3,19.5,2080,0
3083,0,0,0,0,23,1,2,1,0,2,0,0,0,0,0,1,2,79.15,705,1
3084,1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,64.9,547,0
3085,1,0,0,1,23,0,1,0,2,2,0,2,0,0,1,0,0,40.65,3099,0
3086,1,0,0,1,23,0,1,0,2,0,2,2,0,0,2,0,3,40.1,2972,0
3087,1,1,0,0,23,1,2,1,0,2,2,0,2,2,0,1,2,106.4,1310,1
3088,1,0,1,1,23,1,0,1,0,2,2,2,0,0,1,0,3,86.8,946,0
3089,0,0,1,0,23,1,2,1,0,0,2,0,0,2,0,0,3,90.15,1034,0
3090,1,0,0,0,60,1,0,0,2,2,2,0,0,0,2,0,2,61.4,1733,0
3091,0,0,0,1,14,1,2,1,2,0,0,2,0,0,0,1,3,86.0,186,0
3092,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.75,1197,1
3093,1,0,1,0,23,1,0,2,1,1,1,1,1,1,1,0,1,19.3,2128,0
3094,1,0,0,0,23,1,2,1,0,0,2,0,0,0,0,1,2,81.0,930,1
3095,1,0,0,0,23,1,2,1,0,0,0,0,0,0,0,1,2,74.95,735,1
3096,1,1,1,0,23,1,2,1,0,0,0,0,0,2,0,0,2,86.8,970,0
3097,0,0,0,0,7,1,0,0,0,0,2,2,0,2,0,0,0,62.8,1905,0
3098,1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,0,2,54.15,344,0
3099,1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,1,0,55.3,307,0
3100,0,0,0,0,23,1,0,0,0,2,2,0,0,0,1,0,0,55.8,354,0
3101,1,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,3,54.65,889,0
3102,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,69.55,1145,1
3103,1,0,1,1,7,1,0,1,0,2,0,2,2,0,0,1,2,89.75,2445,1
3104,0,0,0,0,1,1,0,1,2,0,0,0,2,2,0,1,2,95.6,3106,1
3105,0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,3,19.3,1453,0
3106,0,1,0,0,23,1,2,1,0,0,2,0,0,0,0,1,3,79.35,842,0
3107,0,0,0,0,23,1,0,0,0,0,2,0,0,0,0,0,1,49.7,98,0
3108,0,0,0,0,42,1,0,0,2,2,2,0,0,0,0,0,0,59.65,1348,0
3109,0,0,0,0,23,1,0,1,2,0,0,0,0,0,0,1,0,75.0,788,0
3110,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,1,20.55,3121,0
3111,1,1,1,0,23,1,0,1,2,2,0,0,0,2,0,1,2,90.0,1023,0
3112,1,0,1,1,23,1,0,1,2,0,0,2,2,2,0,1,2,99.85,1222,1
3113,1,0,0,0,23,1,0,1,2,0,2,0,2,2,1,1,1,99.95,1201,0
3114,1,0,0,0,23,1,2,1,0,0,2,2,2,0,0,1,1,96.9,1058,0
3115,0,0,1,1,23,1,2,0,0,2,0,2,2,0,0,1,1,69.5,694,0
3116,1,0,0,1,28,1,0,0,0,2,0,2,0,0,1,1,1,54.4,555,0
3117,1,1,1,0,25,1,2,1,2,0,0,0,0,2,1,1,2,89.05,1104,1
3118,0,0,1,0,69,1,0,1,2,2,0,2,2,2,1,1,1,106.4,2694,0
3119,0,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,1,20.4,2118,0
3120,1,0,0,0,24,1,2,2,1,1,1,1,1,1,1,0,2,24.6,2409,0
3121,1,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,3,20.25,1965,0
3122,0,0,1,0,24,1,0,1,0,2,2,0,2,2,0,1,1,99.3,1285,1
3123,0,0,1,1,24,0,1,0,2,2,2,2,0,2,2,1,3,52.5,226,0
3124,1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,3,24.2,2446,0
3125,0,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,3,20.15,2040,0
3126,0,0,0,0,11,1,0,0,2,0,0,0,0,0,0,0,1,48.55,2186,1
3127,1,1,1,0,24,0,1,0,2,0,0,0,0,2,0,0,0,39.1,3139,1
3128,1,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,3,20.1,2269,0
3129,0,0,1,1,24,0,1,0,2,2,2,0,2,2,1,0,2,57.6,391,0
3130,0,0,1,1,24,1,0,0,2,0,0,2,0,0,0,0,2,55.15,347,0
3131,1,1,0,0,51,1,2,1,0,2,0,0,0,0,1,1,0,79.6,1834,0
3132,0,0,1,1,3,0,1,0,0,0,0,2,0,0,0,1,3,31.0,3102,1
3133,0,0,0,0,28,1,0,0,2,2,0,0,0,0,0,0,2,56.05,563,0
3134,1,0,0,0,24,1,0,1,0,2,2,2,0,0,0,1,2,85.95,1072,0
3135,0,0,0,0,24,1,2,1,0,0,0,2,0,2,0,1,2,89.55,1172,0
3136,0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,0,3,19.7,2025,0
3137,1,0,1,0,24,1,0,1,2,0,0,2,0,2,0,1,2,89.25,1142,0
3138,0,0,0,0,24,1,2,2,1,1,1,1,1,1,2,0,1,25.15,2330,0
3139,1,0,0,0,24,1,0,1,0,0,0,0,2,2,0,1,2,90.35,1156,1
3140,1,0,1,0,24,1,2,1,0,0,0,0,2,2,0,1,2,93.0,1162,0
3141,0,1,1,0,65,1,0,1,2,2,2,0,0,2,0,0,2,94.4,2457,0
3142,1,1,1,0,65,1,0,1,0,0,0,0,0,0,1,1,0,70.95,2038,0
3143,1,0,0,0,3,1,0,0,2,0,0,2,2,0,0,1,1,64.4,953,0
3144,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,2006,1
3145,1,0,1,1,24,1,2,0,2,0,0,0,2,2,1,0,3,74.8,835,0
3146,1,1,1,0,58,0,1,0,0,2,2,0,0,2,0,1,2,45.3,1401,1
3147,0,0,1,0,24,1,2,1,0,0,2,0,0,0,0,1,3,79.65,933,0
3148,0,0,1,1,46,0,1,0,2,2,0,0,0,0,0,0,0,35.05,664,0
3149,1,0,0,0,24,1,2,0,0,0,0,2,0,0,1,0,0,54.6,266,0
3150,0,1,0,0,24,1,0,2,1,1,1,1,1,1,0,1,3,20.3,2047,0
3151,0,1,1,1,24,1,0,1,0,0,2,0,2,2,2,1,2,96.55,1178,0
3152,1,0,0,0,24,1,2,1,0,2,0,0,2,0,0,1,1,90.55,1192,1
3153,1,0,0,0,24,1,0,1,0,2,2,0,0,2,0,1,2,89.55,1112,0
3154,0,0,0,0,24,0,1,0,0,2,2,0,2,2,0,1,1,54.15,264,1
3155,0,0,1,1,24,1,2,1,0,2,2,0,0,0,1,0,0,83.15,1029,0
3156,0,0,0,0,24,1,0,0,0,0,2,0,0,0,0,1,1,49.3,255,0
3157,1,0,0,0,24,1,2,1,0,0,0,0,2,2,0,1,2,94.1,1216,0
3158,1,0,0,0,24,1,2,1,0,0,2,0,2,0,0,1,3,89.85,1096,1
3159,1,0,1,0,45,1,2,1,2,0,2,0,0,0,0,1,3,84.55,1761,0
3160,1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,1,70.0,746,0
3161,1,0,1,1,69,1,2,1,2,2,2,2,2,2,2,1,0,114.35,2789,0
3162,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.8,1299,1
3163,0,0,1,0,24,1,2,1,0,0,0,0,0,0,0,1,1,75.4,766,1
3164,1,0,1,0,60,1,0,2,1,1,1,1,1,1,2,0,3,19.95,279,0
3165,0,0,0,0,24,1,2,1,2,0,0,2,0,0,0,1,2,84.35,943,0
3166,0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.05,1013,0
3167,1,0,1,0,24,1,0,0,2,0,0,2,0,0,0,0,3,53.6,346,0
3168,1,0,0,0,24,1,2,0,2,0,0,0,0,0,0,1,0,55.65,434,1
3169,0,0,1,0,24,1,0,0,0,2,0,0,2,2,0,1,0,69.45,655,0
3170,0,0,0,0,62,1,2,1,2,2,2,2,2,2,1,1,1,115.05,2679,0
3171,1,0,1,1,24,1,0,2,1,1,1,1,1,1,1,1,1,20.8,2073,0
3172,0,1,1,0,24,1,2,1,0,0,0,0,2,2,0,1,2,93.55,1179,1
3173,1,0,0,0,24,1,0,0,2,0,0,2,0,0,0,0,2,54.95,375,0
3174,1,0,0,0,24,1,2,1,0,2,2,0,0,0,0,1,0,84.85,1035,0
3175,1,0,1,1,72,1,2,1,2,2,2,2,0,2,1,1,1,104.9,2761,0
3176,1,0,0,0,24,1,0,0,2,0,0,0,0,0,0,1,2,51.15,302,0
3177,1,0,0,0,24,1,0,0,0,0,0,2,0,0,0,1,1,51.1,293,0
3178,1,0,1,1,24,1,2,0,2,0,0,2,2,2,0,0,0,81.0,931,0
3179,1,0,1,1,24,1,0,0,2,2,0,2,0,2,0,1,1,70.3,732,0
3180,1,0,0,0,24,1,0,1,0,0,0,2,2,2,0,1,2,96.0,1079,1
3181,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.1,1813,0
3182,0,0,1,0,24,1,2,0,2,2,2,0,0,0,0,0,3,66.3,601,0
3183,1,0,0,0,24,1,0,2,1,1,1,1,1,1,2,0,3,20.75,2131,0
3184,1,0,1,1,34,1,0,1,0,0,0,0,2,0,0,0,2,78.3,1362,1
3185,0,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,113.65,2858,0
3186,1,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,0,25.9,378,1
3187,1,0,1,0,24,1,0,2,1,1,1,1,1,1,2,0,3,19.75,2119,0
3188,1,0,1,1,24,1,0,0,2,0,2,0,0,0,1,1,1,56.25,497,0
3189,1,1,1,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.25,1287,1
3190,1,0,1,0,24,1,0,0,2,0,0,2,2,2,1,0,0,74.4,736,0
3191,0,0,0,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.15,1315,0
3192,0,0,0,0,6,0,1,0,0,0,0,2,2,2,1,1,3,49.25,1357,0
3193,1,0,0,0,24,1,0,0,0,2,0,0,0,0,0,1,3,49.7,238,0
3194,1,0,0,0,24,1,0,0,2,0,0,0,0,0,0,1,0,49.55,229,1
3195,1,0,0,0,24,1,0,0,0,0,2,0,0,0,0,1,3,49.7,190,0
3196,1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,1,0,24.1,2401,0
3197,0,0,0,0,24,1,0,0,2,0,0,2,0,0,0,0,1,56.35,406,0
3198,1,0,0,0,24,1,2,1,0,2,0,0,2,2,0,1,0,99.65,1273,0
3199,1,0,1,0,24,0,1,0,0,0,2,0,0,0,0,0,2,29.1,2594,0
3200,1,0,1,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.65,1351,1
3201,0,0,1,1,24,1,2,0,2,0,2,0,2,2,2,0,1,78.6,853,0
3202,0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,1,1,21.1,2149,0
3203,0,0,1,0,46,1,2,0,2,0,0,0,0,0,0,0,2,53.1,1297,0
3204,0,0,0,0,24,1,2,1,0,0,2,0,2,2,0,1,2,98.75,1274,1
3205,1,0,0,0,24,0,1,0,2,0,0,0,2,2,1,1,3,50.6,312,0
3206,1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,20.1,1848,0
3207,1,0,0,0,29,1,2,1,0,0,0,0,0,2,0,1,2,84.9,1342,0
3208,0,0,0,0,24,1,2,1,0,0,2,0,2,0,0,1,1,88.95,1046,0
3209,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.9,2643,1
3210,1,0,1,1,25,1,0,0,0,2,2,0,0,0,1,0,3,53.65,382,0
3211,1,0,1,0,25,1,2,0,0,0,2,0,0,0,0,0,1,55.55,438,0
3212,1,0,0,0,63,1,0,1,2,2,2,2,2,2,2,0,1,109.2,2652,0
3213,0,0,0,1,25,1,0,0,0,2,0,2,0,0,1,1,1,54.75,291,0
3214,0,0,0,0,25,1,0,0,0,2,0,2,0,2,0,1,0,65.8,707,0
3215,1,0,0,0,25,1,2,2,1,1,1,1,1,1,1,0,0,25.3,2569,1
3216,1,0,0,0,57,1,0,0,0,2,0,2,0,0,1,1,3,54.65,1572,0
3217,0,1,0,0,25,1,2,1,0,2,0,0,0,2,0,1,2,89.7,1113,1
3218,1,0,1,0,25,1,0,1,0,0,0,2,2,2,0,1,1,95.7,1225,0
3219,0,0,0,0,25,0,1,0,0,0,2,2,2,2,1,0,2,54.2,461,0
3220,1,0,0,0,25,1,0,2,1,1,1,1,1,1,1,1,0,19.5,2217,0
3221,0,0,1,0,25,1,0,0,2,2,0,2,0,2,0,1,3,71.05,844,0
3222,0,0,1,0,25,1,0,2,1,1,1,1,1,1,1,1,0,20.2,2201,0
3223,1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,1,3,19.75,369,0
3224,1,1,0,0,25,1,2,1,0,2,2,0,2,2,0,0,3,105.95,1402,1
3225,0,0,0,0,25,1,0,2,1,1,1,1,1,1,2,0,1,19.8,2093,0
3226,0,0,0,0,25,1,0,0,2,0,0,2,2,2,0,1,1,76.15,983,0
3227,1,0,1,0,25,1,0,2,1,1,1,1,1,1,1,1,0,20.95,2164,0
3228,0,0,0,0,4,1,2,2,1,1,1,1,1,1,2,1,1,25.3,183,0
3229,0,0,0,0,25,1,0,2,1,1,1,1,1,1,1,0,1,19.9,2250,0
3230,1,0,0,0,25,1,2,1,0,0,0,0,0,2,0,1,2,84.8,1033,1
3231,1,0,0,0,25,1,0,0,2,2,0,2,2,2,0,1,3,79.0,921,0
3232,1,0,0,0,4,1,2,0,0,0,0,2,0,2,0,0,3,65.55,1240,0
3233,0,0,1,1,7,1,0,1,0,0,0,0,0,0,0,1,2,69.0,2198,1
3234,1,0,1,1,25,1,0,1,0,0,0,2,2,0,0,0,2,85.9,1124,0
3235,0,0,1,1,25,1,0,1,0,2,2,0,2,0,0,1,0,89.15,1171,1
3236,1,0,1,1,25,1,2,0,0,0,0,0,2,0,0,0,2,60.35,437,0
3237,0,0,0,0,25,0,1,0,0,0,2,0,2,2,0,1,2,48.25,321,0
3238,1,0,1,1,25,1,0,0,2,0,0,2,0,0,0,0,2,54.3,324,0
3239,0,1,1,0,25,1,0,1,0,2,2,0,0,2,0,0,0,88.4,1118,0
3240,0,0,0,0,54,1,0,1,0,0,2,0,2,2,1,1,1,94.1,2199,0
3241,0,1,1,0,28,1,2,1,0,0,0,2,2,2,0,1,1,101.3,1465,1
3242,1,0,0,0,25,1,0,1,2,0,0,0,0,0,0,0,0,74.3,955,0
3243,1,0,1,1,25,1,0,0,2,2,2,0,0,0,1,1,0,61.6,650,0
3244,1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,2,69.75,742,0
3245,1,0,0,0,25,1,0,2,1,1,1,1,1,1,1,0,1,19.9,2207,0
3246,1,0,0,0,25,1,0,2,1,1,1,1,1,1,0,1,3,20.15,2273,0
3247,1,0,1,1,25,1,0,1,0,0,0,0,2,2,1,1,2,90.4,1105,1
3248,1,0,1,0,25,0,1,0,0,0,2,0,2,0,1,1,1,38.1,3136,0
3249,0,0,0,0,25,1,0,1,0,2,2,0,2,2,0,1,2,99.5,1239,1
3250,1,0,1,1,25,1,0,1,0,2,0,0,0,0,0,1,2,75.5,920,0
3251,0,1,1,0,25,1,0,1,0,0,0,0,0,0,0,1,2,69.3,828,0
3252,0,0,1,0,25,1,2,0,0,2,0,0,0,0,0,0,2,54.1,399,0
3253,0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.9,2785,1
3254,1,1,0,0,25,1,2,1,0,2,0,0,2,0,0,1,2,89.5,1122,1
3255,1,0,0,0,25,1,0,2,1,1,1,1,1,1,2,1,3,20.75,2171,0
3256,1,1,0,0,25,1,2,1,0,2,0,0,2,0,0,1,2,88.95,1200,1
3257,1,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,2,19.6,1872,0
3258,1,0,0,0,25,1,0,2,1,1,1,1,1,1,0,0,3,20.6,2287,0
3259,0,0,1,0,20,1,0,1,0,0,0,0,0,0,0,1,0,69.8,584,0
3260,1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,3,45.25,590,0
3261,0,0,0,0,25,0,1,0,2,2,2,0,2,2,1,0,2,61.05,583,0
3262,1,0,1,1,23,1,2,0,0,2,0,2,0,0,2,0,3,59.7,451,0
